Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,total_sqft
2687,50,RM,90.0,33120,Pave,No Alley,0,Lvl,1,Inside,4,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,1595.0,1595.0,GasA,9,1,16,1611,875,0,0.0,0.0,2,0,5,1,9,49,1,16,Detchd,1962.0,1,576.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,10,2006,WD ,220000,4081.0
1436,60,RL,0.0,13142,Pave,No Alley,4,Lvl,1,Corner,4,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,9,9,PConc,16,9,1,36,688.0,1,0.0,176.0,864.0,GasA,25,1,16,872,899,0,1.0,0.0,2,1,3,1,16,49,0,0,Attchd,1997.0,4,600.0,9,9,Y,0,96,0,0,0,0,0,0,No Feature,0,7,2008,WD ,215700,2635.0
444,20,RL,107.0,11362,Pave,No Alley,4,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,16,9,PConc,25,9,4,36,1039.0,1,0.0,797.0,1836.0,GasA,25,1,16,1836,0,0,1.0,0.0,2,0,3,1,16,49,1,16,Attchd,2004.0,9,862.0,9,9,Y,125,185,0,0,0,0,0,0,No Feature,0,3,2009,WD ,280000,3672.0
1067,20,RL,92.0,10845,Pave,No Alley,4,Lvl,1,Corner,4,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,16,9,PConc,16,9,4,36,1149.0,1,0.0,454.0,1603.0,GasA,25,1,16,1575,0,0,1.0,0.0,2,0,2,1,16,49,1,9,Attchd,2003.0,9,732.0,9,9,Y,216,28,0,0,0,0,0,0,No Feature,0,6,2008,WD ,284000,3178.0
2290,180,RM,21.0,1936,Pave,No Alley,9,Lvl,1,Inside,4,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,9,9,CBlock,16,9,9,16,131.0,36,499.0,0.0,630.0,GasA,16,1,16,630,0,0,1.0,0.0,1,0,1,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,0,0,0,0,0,0,0,9,No Feature,0,12,2007,WD ,84500,1260.0
168,20,RL,80.0,9760,Pave,No Alley,9,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,9,9,CBlock,9,9,16,16,717.0,4,263.0,415.0,1395.0,GasA,9,1,16,1395,0,0,1.0,0.0,1,0,2,1,9,36,1,9,Attchd,1963.0,4,440.0,9,9,Y,657,0,113,0,240,0,0,0,No Feature,0,5,2010,WD ,192000,2790.0
2643,70,RM,66.0,3960,Pave,Grvl,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,9,9,1,1,0.0,1,0.0,502.0,502.0,GasA,9,0,16,502,502,0,0.0,0.0,1,0,2,1,16,49,1,1,Detchd,1930.0,1,200.0,4,9,N,280,0,68,0,0,0,0,9,No Feature,0,7,2006,WD ,105000,1506.0
2802,20,RL,70.0,9100,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,24.0,1,0.0,1836.0,1860.0,GasA,25,1,16,1836,0,0,0.0,0.0,2,0,3,1,16,49,1,16,Attchd,2004.0,9,484.0,9,9,Y,120,33,0,0,0,0,0,0,No Feature,0,10,2006,WD ,216837,3696.0
1224,20,RL,80.0,9600,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,4,4,CBlock,9,9,1,9,658.0,1,0.0,638.0,1296.0,GasA,9,1,16,1496,0,0,0.0,0.0,2,0,3,1,16,49,0,0,Attchd,1960.0,4,450.0,9,9,Y,0,22,0,0,0,0,0,9,No Feature,0,2,2008,WD ,141500,2792.0
1382,20,RL,57.0,9764,Pave,No Alley,4,Lvl,1,FR2,4,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,CBlock,9,9,1,16,702.0,1,0.0,192.0,894.0,GasA,25,1,16,894,0,0,1.0,0.0,1,0,3,1,16,49,0,0,Attchd,1967.0,4,450.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,5,2008,WD ,130000,1788.0
853,20,RL,60.0,8430,Pave,No Alley,9,HLS,1,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,9,9,CBlock,16,9,1,9,616.0,1,0.0,424.0,1040.0,GasA,9,1,16,1040,0,0,0.0,0.0,2,0,3,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,0,0,0,0,0,0,0,0,No Feature,0,8,2009,WD ,124000,2080.0
2237,70,RM,50.0,9060,Pave,No Alley,9,Lvl,1,Inside,4,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,9,9,BrkTil,16,9,1,25,548.0,1,0.0,311.0,859.0,GasA,25,1,16,942,886,0,0.0,0.0,2,0,3,1,16,49,0,0,Detchd,0.0,0,0.0,0,0,Y,174,0,212,0,0,0,0,9,No Feature,0,3,2007,WD ,150909,2687.0
2585,20,RL,66.0,12778,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,1,36,658.0,1,0.0,350.0,1008.0,GasA,25,1,9,1008,0,0,1.0,0.0,1,0,2,1,9,49,0,0,Attchd,1952.0,4,280.0,9,9,Y,0,154,0,0,0,0,0,9,No Feature,0,1,2006,WD ,139500,2016.0
2193,20,RL,60.0,8172,Pave,No Alley,9,HLS,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,9,9,CBlock,9,9,1,25,682.0,1,0.0,182.0,864.0,GasA,9,1,16,864,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Detchd,1996.0,1,528.0,9,9,N,196,0,0,0,0,0,0,0,No Feature,0,10,2007,COD,79275,1728.0
2262,20,RL,64.0,9037,Pave,No Alley,4,HLS,1,Inside,4,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,16,9,PConc,16,9,9,36,428.0,1,0.0,1048.0,1476.0,GasA,25,1,16,1484,0,0,0.0,0.0,2,0,2,1,25,49,1,16,Attchd,2006.0,4,472.0,9,9,Y,120,33,0,0,0,0,0,0,No Feature,0,12,2007,WD ,265900,2960.0
1528,30,RL,52.0,6292,Pave,No Alley,9,Bnk,1,Inside,4,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,16,9,4,9,384.0,1,0.0,384.0,768.0,GasA,9,0,16,790,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Detchd,1925.0,1,160.0,4,9,Y,0,141,0,0,0,0,0,0,No Feature,0,4,2008,WD ,91000,1558.0
370,60,RL,85.0,11900,Pave,No Alley,9,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,9,9,PConc,16,9,1,25,400.0,1,0.0,722.0,1122.0,GasA,25,1,16,946,988,0,1.0,0.0,2,1,3,1,9,49,1,9,Attchd,1977.0,1,567.0,9,9,P,0,176,0,0,200,0,0,0,No Feature,0,7,2009,WD ,185000,3056.0
2629,20,RL,70.0,7945,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,25,179.0,16,506.0,465.0,1150.0,GasA,25,1,9,1150,0,0,1.0,0.0,1,0,3,1,9,49,0,0,Attchd,1959.0,4,300.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,5,2006,WD ,141000,2300.0
1703,60,RL,134.0,16659,Pave,No Alley,4,Lvl,1,Corner,4,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,1582.0,1582.0,GasA,25,1,16,1582,570,0,0.0,0.0,2,1,3,1,16,49,1,16,Detchd,2007.0,1,728.0,9,9,Y,0,368,0,0,0,0,0,0,No Feature,0,6,2007,New,260116,3734.0
793,30,RL,50.0,9340,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,1,9,344.0,1,0.0,328.0,672.0,GasA,9,1,16,672,0,0,1.0,0.0,1,0,2,1,9,49,0,0,Attchd,1941.0,1,234.0,9,9,N,0,113,0,0,0,0,0,0,No Feature,0,8,2009,WD ,113000,1344.0
1429,80,RL,0.0,11454,Pave,No Alley,1,Lvl,1,Corner,4,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,16,9,PConc,16,9,16,36,770.0,1,0.0,631.0,1401.0,GasA,25,1,16,1511,0,0,1.0,0.0,2,0,3,1,16,49,1,4,Attchd,1995.0,9,811.0,9,9,Y,168,42,0,0,0,0,0,0,No Feature,0,2,2008,WD ,225000,2912.0
648,30,RL,80.0,8480,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,CBlock,9,9,1,16,700.0,1,0.0,93.0,793.0,GasA,9,1,16,793,0,0,1.0,0.0,1,0,2,1,4,49,0,0,Detchd,1945.0,1,240.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,8,2009,WD ,113000,1586.0
279,80,RL,65.0,6305,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,CBlock,9,9,9,25,528.0,1,0.0,480.0,1008.0,GasA,9,1,16,1096,0,0,1.0,0.0,1,0,3,1,9,49,1,4,Detchd,1975.0,1,352.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,6,2010,WD ,125200,2104.0
1705,60,RL,82.0,9709,Pave,No Alley,4,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,25,9,PConc,25,9,16,36,778.0,1,0.0,140.0,918.0,GasA,25,1,16,958,1142,0,1.0,0.0,2,1,3,1,25,49,2,16,BuiltIn,2007.0,9,786.0,9,9,Y,172,104,0,0,0,0,0,0,No Feature,0,9,2007,New,319500,3018.0
1257,50,RL,60.0,10930,Pave,Grvl,9,Bnk,1,Inside,4,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,1,16,580.0,1,0.0,333.0,913.0,GasA,9,1,9,1048,510,0,1.0,0.0,1,1,3,1,9,49,1,9,Attchd,1962.0,1,288.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,4,2008,WD ,140000,2471.0
2894,20,RL,0.0,50102,Pave,No Alley,4,Low,1,Inside,1,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,9,9,CBlock,16,9,16,16,909.0,1,0.0,723.0,1632.0,GasA,9,1,16,1650,0,0,1.0,0.0,1,0,2,1,9,49,2,16,Attchd,1958.0,1,518.0,9,9,Y,0,0,0,0,138,0,0,0,No Feature,0,3,2006,WD ,250764,3282.0
1062,60,RL,74.0,8899,Pave,No Alley,9,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,25,9,PConc,16,9,9,36,40.0,1,0.0,908.0,948.0,GasA,25,1,16,948,1140,0,0.0,0.0,2,1,4,1,16,49,1,16,BuiltIn,2007.0,9,656.0,9,9,Y,100,24,0,0,0,0,0,0,No Feature,0,6,2008,WD ,250000,3036.0
1729,60,RL,65.0,10237,Pave,No Alley,9,Lvl,1,Inside,4,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,768.0,768.0,GasA,25,1,16,768,768,0,0.0,0.0,2,1,3,1,16,49,1,16,Attchd,2005.0,9,400.0,9,9,Y,100,38,0,0,0,0,0,0,No Feature,0,6,2007,WD ,176000,2304.0
1925,20,RL,80.0,9736,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,9,9,CBlock,9,9,1,16,668.0,9,138.0,525.0,1331.0,GasA,16,1,16,1721,0,0,0.0,0.0,1,0,4,1,9,49,3,9,Attchd,1957.0,1,464.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,4,2007,WD ,174850,3052.0
415,160,RL,24.0,2364,Pave,No Alley,9,Lvl,1,Inside,4,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,9,9,CBlock,16,9,1,25,320.0,1,0.0,484.0,804.0,GasA,9,1,16,804,744,0,0.0,1.0,2,1,3,1,9,49,1,9,Detchd,1978.0,1,440.0,9,9,Y,108,0,0,0,0,0,0,0,No Feature,0,7,2009,WD ,147000,2352.0
78,120,RL,55.0,7892,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,CBlock,16,9,1,1,0.0,1,0.0,918.0,918.0,GasA,9,1,16,918,0,0,0.0,0.0,2,0,2,1,9,49,1,9,Attchd,1979.0,1,264.0,9,9,Y,28,0,0,0,0,0,0,0,No Feature,0,4,2010,WD ,99500,1836.0
428,60,RL,95.0,12350,Pave,No Alley,9,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,25,9,1,36,986.0,1,0.0,379.0,1365.0,GasA,25,1,16,1365,1325,0,1.0,0.0,2,1,3,1,25,49,1,16,Attchd,2009.0,4,864.0,9,9,Y,0,197,0,0,0,0,0,0,No Feature,0,7,2009,New,398800,4055.0
1756,60,RL,62.0,7917,Pave,No Alley,9,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,PConc,16,9,1,1,0.0,1,0.0,953.0,953.0,GasA,25,1,16,953,694,0,0.0,0.0,2,1,3,1,9,49,1,9,Attchd,1999.0,4,460.0,9,9,Y,0,40,0,0,0,0,0,0,No Feature,0,8,2007,WD ,175000,2600.0
1280,20,RL,60.0,7200,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,825.0,825.0,GasA,9,1,9,825,0,0,0.0,1.0,1,0,2,1,9,49,0,0,Attchd,1954.0,1,350.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,7,2008,WD ,109500,1650.0
1928,20,RL,0.0,12155,Pave,No Alley,0,Lvl,1,Inside,4,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,CBlock,16,9,1,4,1237.0,1,0.0,420.0,1657.0,GasA,16,1,16,1657,0,0,0.0,1.0,2,0,3,1,9,49,1,9,Attchd,1970.0,1,484.0,9,9,Y,0,0,0,0,147,0,0,0,No Feature,0,3,2007,WD ,163500,3314.0
2671,30,RL,0.0,7446,Pave,No Alley,9,Lvl,1,Corner,4,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,9,9,CBlock,9,9,1,9,266.0,1,0.0,522.0,788.0,GasA,9,1,9,788,0,0,0.0,0.0,1,0,2,1,9,49,2,9,No Garage,0.0,0,0.0,0,0,Y,0,0,0,0,0,0,0,4,No Feature,0,4,2006,WD ,100000,1576.0
2501,60,RL,105.0,11025,Pave,No Alley,9,HLS,1,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,16,9,PConc,25,9,16,36,1118.0,1,0.0,216.0,1334.0,GasA,25,1,16,1520,1306,0,1.0,0.0,2,1,3,1,16,49,3,9,Attchd,1992.0,4,888.0,9,9,Y,177,208,186,0,0,0,0,0,No Feature,0,10,2006,WD ,334000,4160.0
225,20,RL,65.0,7832,Pave,No Alley,9,Lvl,1,Inside,4,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,9,9,CBlock,9,9,1,36,775.0,1,0.0,89.0,864.0,GasA,25,1,16,864,0,0,1.0,0.0,1,0,2,1,9,49,0,0,Detchd,1969.0,1,280.0,9,9,Y,226,0,0,0,0,0,0,0,No Feature,0,5,2010,WD ,137250,1728.0
2317,60,RL,134.0,19378,Pave,No Alley,4,HLS,1,Corner,4,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,16,9,PConc,16,9,4,36,57.0,1,0.0,1335.0,1392.0,GasA,25,1,16,1392,1070,0,1.0,0.0,2,1,4,1,16,49,1,16,Attchd,2006.0,4,576.0,9,9,Y,239,132,0,168,0,0,0,0,No Feature,0,3,2006,New,320000,3854.0
160,20,RL,0.0,9830,Pave,No Alley,4,Lvl,1,Corner,4,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,16,CBlock,9,9,1,25,72.0,9,258.0,733.0,1063.0,GasA,25,1,16,1287,0,0,1.0,0.0,1,0,3,1,16,49,1,16,Detchd,1997.0,9,576.0,9,9,Y,364,17,0,0,182,0,0,0,No Feature,0,3,2010,WD ,162000,2350.0
100,20,FV,0.0,4403,Pave,No Alley,1,Lvl,1,Inside,4,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,25,9,PConc,25,9,9,36,578.0,1,0.0,892.0,1470.0,GasA,25,1,16,1478,0,0,1.0,0.0,2,1,2,1,16,49,1,16,Attchd,2009.0,9,484.0,9,9,Y,0,144,0,0,0,0,0,0,No Feature,0,6,2010,New,222000,2948.0
482,60,RL,0.0,8174,Pave,No Alley,4,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,494.0,1,0.0,204.0,698.0,GasA,25,1,16,698,644,0,1.0,0.0,2,1,3,1,16,49,1,9,Attchd,2003.0,9,393.0,9,9,Y,100,56,0,0,0,0,0,0,No Feature,0,5,2009,WD ,178000,2040.0
177,30,RM,60.0,7200,Pave,No Alley,9,Lvl,1,Corner,4,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,9,16,CBlock,9,9,1,16,510.0,1,0.0,278.0,788.0,GasA,9,1,16,804,0,0,1.0,0.0,1,0,2,1,16,49,2,16,Attchd,1940.0,1,240.0,9,9,Y,0,0,154,0,0,0,0,9,No Feature,0,2,2010,WD ,119000,1592.0
1971,60,RL,69.0,7590,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,9,9,CBlock,9,9,1,25,540.0,1,0.0,324.0,864.0,GasA,9,1,16,876,936,0,0.0,0.0,2,0,4,1,9,49,1,9,Attchd,1962.0,4,264.0,9,9,Y,0,168,0,0,0,0,0,0,No Feature,0,7,2007,WD ,169500,2676.0
484,60,RL,0.0,8795,Pave,No Alley,4,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,300.0,1,0.0,652.0,952.0,GasA,25,1,16,980,1276,0,0.0,0.0,2,1,4,1,16,49,1,9,BuiltIn,2000.0,9,554.0,9,9,Y,224,54,0,0,0,0,0,0,No Feature,0,4,2009,WD ,236000,3208.0
1561,120,RM,44.0,3843,Pave,No Alley,4,HLS,1,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,25,9,PConc,25,9,16,36,1476.0,1,0.0,120.0,1596.0,GasA,25,1,16,1648,0,0,1.0,1.0,2,0,2,1,25,49,1,16,Attchd,2007.0,9,525.0,9,9,Y,162,53,0,153,0,0,0,0,No Feature,0,8,2008,New,294464,3244.0
992,60,RL,85.0,11075,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,9,9,CBlock,4,9,4,25,500.0,4,276.0,176.0,952.0,GasA,9,1,16,1092,1020,0,0.0,0.0,2,1,4,1,9,49,2,16,Attchd,1969.0,1,576.0,9,9,Y,280,0,0,0,0,0,0,0,No Feature,0,6,2008,WD ,206900,3064.0
73,60,RL,76.0,10142,Pave,No Alley,4,Lvl,1,Inside,4,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,656.0,1,0.0,300.0,956.0,GasA,25,1,16,956,1128,0,1.0,0.0,2,1,4,1,16,49,0,0,BuiltIn,2004.0,4,618.0,9,9,Y,0,45,0,0,0,0,0,0,No Feature,0,1,2010,WD ,233000,3040.0
2646,30,RM,56.0,7741,Pave,Grvl,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,BrkTil,9,4,1,16,143.0,9,72.0,817.0,1032.0,GasA,16,0,9,1032,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Detchd,1995.0,1,280.0,9,9,Y,0,0,112,0,0,0,0,9,No Feature,0,6,2006,COD,108000,2064.0
994,60,RL,65.0,8139,Pave,No Alley,9,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,9,9,PConc,16,9,1,25,476.0,1,0.0,204.0,680.0,GasA,16,1,16,680,790,0,0.0,0.0,2,1,3,1,9,49,1,9,BuiltIn,1995.0,9,420.0,9,9,Y,192,49,0,0,0,0,0,0,No Feature,0,10,2008,WD ,165000,2150.0
2138,20,RL,45.0,8982,Pave,No Alley,4,Lvl,1,CulDSac,4,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,9,9,CBlock,16,9,9,25,539.0,1,0.0,501.0,1040.0,GasA,9,1,16,1040,0,0,0.0,0.0,1,1,3,1,9,49,0,0,Detchd,1977.0,1,748.0,9,9,Y,0,0,0,0,0,0,0,9,No Feature,0,1,2007,WD ,134900,2080.0
2013,45,RM,51.0,6120,Pave,No Alley,9,Lvl,1,Inside,4,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,16,9,BrkTil,9,9,1,1,0.0,1,0.0,884.0,884.0,GasA,25,1,16,884,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Detchd,1939.0,1,240.0,9,9,Y,0,0,136,0,0,0,0,9,No Feature,0,7,2007,WD ,113000,1768.0
2126,20,RL,70.0,16561,Pave,No Alley,1,Low,1,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,PConc,16,9,1,25,549.0,1,0.0,548.0,1097.0,GasA,25,1,16,1097,0,0,1.0,0.0,1,1,3,1,9,49,0,0,Attchd,1996.0,1,242.0,9,9,Y,306,0,0,0,0,0,0,16,No Feature,0,7,2007,WD ,147900,2194.0
898,30,RL,56.0,4060,Pave,No Alley,9,Lvl,1,Corner,4,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,PConc,4,9,1,1,0.0,1,0.0,864.0,864.0,GasA,25,1,16,864,0,0,0.0,0.0,1,0,2,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,0,96,0,0,0,0,0,0,No Feature,0,7,2009,WD ,99900,1728.0
1048,160,RL,24.0,2308,Pave,No Alley,9,Lvl,1,FR2,4,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,9,9,CBlock,16,9,1,25,286.0,4,294.0,275.0,855.0,GasA,16,1,16,855,601,0,0.0,0.0,2,1,4,1,9,49,0,0,Attchd,1975.0,4,460.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,5,2008,WD ,143000,2311.0
2676,50,RM,52.0,6240,Pave,No Alley,9,Lvl,1,Inside,4,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,PConc,9,9,1,1,0.0,1,0.0,816.0,816.0,GasA,9,1,16,816,0,360,0.0,0.0,1,0,3,1,9,49,1,16,Detchd,1985.0,1,528.0,9,9,Y,112,0,0,0,0,0,0,9,Shed,400,9,2006,WD ,114500,1632.0
