comp_shingle_roof,masonry_area,bsmt_cond,forced_air_or_other,heating_qual,has_central_air,electrical_qual,functionality,num_fireplaces,fireplace_qual,kitchen_qual,driveway_paved,has_wood_deck,has_open_porch,has_encl_porch,has_3ssn_porch,has_screen_porch,Fence,sqft_per_room,tot_fin_sqft,SalePrice,bsmt_fin_int,garage_qc,pool_qual_int,exterior_qc,overall_qc,siding_type_MetalSd,siding_type_Other,siding_type_Plywood,siding_type_VinylSd,siding_type_Wd Sdng,masonry_type_BrkFace,masonry_type_None,masonry_type_Stone
1,0.0,9,1,25,1,25,64,1,25,25,1,0,1,0,0,0,0,269.14285714285717,2506.0,240900,37,81,0,144,35,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,240.375,2597.0,190000,37,81,0,144,35,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,268.5,2845.0,250000,37,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,1,4,16,1,0,1,0,0,1,0,239.5,2594.0,218000,26,81,0,256,40,0,0,1,0,0,0,1,0
1,194.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,259.375,2894.0,255000,37,81,0,144,42,1,0,0,0,0,1,0,0
1,27.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,238.57142857142858,1670.0,240000,2,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,267.5,2140.0,360000,2,81,0,144,40,0,1,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,1,16,16,1,0,1,0,1,0,9,210.83333333333334,1898.0,179900,26,81,0,144,40,0,1,0,0,0,0,1,0
1,0.0,9,1,9,1,25,16,1,16,25,1,1,0,0,0,0,9,257.1666666666667,3228.0,200500,25,0,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,0,4,0,25,64,0,0,9,1,0,0,0,0,0,4,161.33333333333334,968.0,37900,2,0,0,81,18,0,0,0,1,0,0,1,0
1,86.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,262.4,1562.0,180500,37,81,0,144,40,0,0,0,1,0,1,0,0
1,23.0,9,1,25,1,25,64,1,9,9,1,1,0,0,0,0,0,348.375,3607.0,269500,37,81,0,81,35,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,247.57142857142858,1733.0,225000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,16,64,0,0,16,1,0,0,1,0,0,9,202.5,1590.0,141000,26,81,0,81,42,0,0,0,0,1,0,1,0
1,284.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,217.875,2758.0,335000,37,81,0,225,45,0,0,0,1,0,0,0,1
1,0.0,9,1,25,1,25,64,0,0,9,1,1,1,0,0,0,9,205.2,1912.0,150000,45,81,0,256,40,0,1,0,0,0,0,1,0
0,0.0,9,1,16,1,25,64,1,16,16,1,1,1,0,0,0,0,368.4,3652.0,385000,37,81,0,144,45,0,1,0,0,0,0,1,0
1,176.0,9,1,9,1,25,64,1,4,9,1,0,1,0,0,1,0,283.7142857142857,2440.0,205000,17,81,0,81,42,0,0,0,0,0,1,0,0
1,24.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,201.33333333333334,1894.0,206000,37,81,0,144,35,0,0,0,1,0,0,0,1
1,106.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,203.14285714285714,1422.0,179600,2,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,4,1,9,1,9,64,0,0,9,1,0,0,0,0,0,0,203.33333333333334,2056.0,102000,5,81,0,81,20,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,0,0,25,1,1,0,0,0,0,0,187.66666666666666,1986.0,175000,29,81,0,81,30,0,0,0,1,0,0,1,0
1,0.0,9,1,16,1,25,49,0,0,9,1,1,0,0,1,0,0,230.66666666666666,1878.0,159000,10,81,0,81,25,0,0,0,0,1,0,1,0
1,84.0,25,1,9,1,25,64,1,1,9,1,0,0,1,0,0,0,187.83333333333334,2160.0,135000,17,81,0,81,36,0,0,0,0,0,1,0,0
1,0.0,4,1,16,1,25,64,0,0,9,1,1,0,0,0,0,0,265.0,2299.0,136900,10,81,0,81,24,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,1,9,9,1,0,0,0,0,0,0,206.0,1701.0,135000,17,81,0,81,35,0,0,0,0,0,0,1,0
1,673.0,9,1,25,1,25,64,1,16,16,1,0,1,0,0,1,0,295.625,3528.0,337000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,220.0,9,1,9,1,25,64,1,16,16,1,0,1,0,0,1,0,294.8888888888889,3273.0,250000,17,81,0,81,42,0,0,0,0,0,1,0,0
1,402.0,9,1,25,1,25,64,1,16,16,1,1,1,1,0,0,16,260.0,3363.0,306000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,16,1,9,1,25,64,0,0,9,1,1,0,0,0,0,0,240.0,2400.0,179000,37,0,0,144,25,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,278.4,1392.0,146000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,4,1,16,1,25,64,1,16,9,0,0,0,1,0,0,0,311.42857142857144,2555.0,161000,5,81,0,81,30,1,0,0,0,0,0,1,0
1,28.0,9,1,16,1,25,64,1,9,16,1,1,1,0,0,0,0,268.3333333333333,2810.0,205000,26,81,0,81,42,0,0,1,0,0,1,0,0
1,340.0,9,1,16,1,25,64,1,9,16,1,1,0,0,0,0,0,250.16666666666666,2394.0,241500,37,81,0,144,42,0,0,0,1,0,1,0,0
1,192.0,9,1,16,1,25,64,0,0,9,1,1,0,1,0,0,0,205.8,1932.0,118500,10,81,0,36,20,0,0,0,1,0,0,0,0
1,120.0,9,1,25,1,9,36,0,0,16,1,1,0,1,0,0,0,225.33333333333334,1946.0,130000,25,81,0,81,20,0,0,0,0,1,1,0,0
1,279.0,9,1,25,1,25,64,1,16,9,1,0,0,0,0,0,0,214.4,1072.0,130000,2,81,0,81,40,0,0,0,1,0,0,0,1
1,734.0,9,1,25,1,25,64,1,16,25,1,1,0,0,0,0,0,245.27272727272728,3904.0,535000,37,81,0,225,50,0,0,0,1,0,0,0,1
1,60.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,0,152.0,1642.0,123000,20,81,0,81,30,0,0,0,1,0,1,0,0
1,0.0,0,1,9,0,25,64,0,0,9,0,0,0,0,0,0,0,192.0,1152.0,82000,0,0,0,36,20,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,1,0,0,0,9,207.14285714285714,1566.0,132000,17,81,0,81,56,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,1,0,0,0,268.25,1073.0,108480,2,81,0,81,30,1,0,0,0,0,0,1,0
1,450.0,9,1,9,1,25,64,1,9,9,1,1,0,0,0,0,9,208.28571428571428,2634.0,165000,20,81,0,81,25,0,0,0,0,0,1,0,0
1,170.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,212.28571428571428,1486.0,181000,2,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,16,1,9,1,25,64,1,9,9,1,1,1,0,0,0,0,221.75,1515.0,165000,2,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,1,0,0,0,184.875,1955.0,161000,17,81,0,81,25,0,0,0,0,0,0,1,0
1,60.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,214.85714285714286,1504.0,199000,2,81,0,144,40,0,0,0,1,0,1,0,0
1,44.0,9,1,25,1,25,64,1,16,16,1,0,1,0,0,0,0,236.75,2518.0,214900,37,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,255.6,1302.0,198600,37,81,0,144,40,0,0,0,1,0,0,1,0
1,650.0,9,1,16,1,25,64,1,9,16,1,1,1,0,0,0,0,226.3,2263.0,258000,2,81,0,144,40,0,0,0,1,0,1,0,0
1,23.0,9,1,25,1,25,64,1,9,9,1,1,0,0,0,0,0,348.375,3607.0,269500,37,81,0,81,35,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,235.66666666666666,1414.0,176000,2,81,0,144,35,0,0,0,1,0,0,1,0
1,108.0,9,1,25,1,25,49,0,0,16,1,1,0,0,0,0,9,186.0,2152.0,158000,29,81,0,81,42,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,1,9,16,1,1,0,0,0,0,0,202.71428571428572,1772.0,184100,37,81,0,144,40,0,0,0,1,0,0,1,0
1,176.0,9,1,9,1,25,64,1,9,9,1,0,0,1,0,0,0,203.33333333333334,1833.0,170000,41,81,0,81,30,0,0,0,0,0,1,0,0
1,242.0,9,1,16,1,25,64,1,9,9,1,1,1,0,0,0,0,330.3333333333333,2436.0,208000,26,81,0,144,36,0,0,0,1,0,1,0,0
1,170.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,212.0,1533.0,140000,37,81,0,144,30,0,0,0,1,0,1,0,0
1,174.0,9,1,25,1,25,64,1,16,25,1,1,1,0,1,0,0,329.6,3124.0,230000,37,81,0,225,40,0,1,0,0,0,0,0,1
1,0.0,9,1,16,1,25,64,1,9,16,1,0,1,1,0,0,0,267.4,1656.0,188500,37,81,0,144,40,0,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,1,16,9,1,0,0,0,0,1,0,245.28571428571428,2319.0,194000,17,81,0,81,30,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,0,220.8,1878.0,133000,10,81,0,81,25,1,0,0,0,0,0,1,0
1,76.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,0,9,181.4,1532.0,140000,37,81,0,81,25,1,0,0,0,0,1,0,0
1,120.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,275.3333333333333,2179.0,207500,37,81,0,144,35,0,0,0,1,0,1,0,0
1,256.0,9,1,16,1,25,64,1,9,16,1,0,1,0,0,1,0,330.0,2640.0,256900,2,81,0,81,42,1,0,0,0,0,1,0,0
1,0.0,9,1,16,1,16,64,0,0,9,1,0,1,0,0,0,0,206.8,1034.0,109000,2,81,0,81,30,1,0,0,0,0,0,1,0
1,0.0,0,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,189.125,1513.0,113722,0,81,0,81,25,0,0,0,0,0,0,1,0
1,76.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,214.0,1522.0,237000,37,81,0,144,40,0,0,0,1,0,0,0,1
1,0.0,9,1,16,1,25,64,0,0,16,1,1,0,0,0,1,0,175.5,1341.0,142100,26,81,0,81,35,1,0,0,0,0,0,1,0
1,28.0,9,1,16,1,25,64,0,0,9,1,1,0,0,0,0,0,258.6,2300.0,149900,25,81,0,81,30,0,0,0,0,1,0,0,1
1,450.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,288.57142857142856,3252.0,404000,37,81,0,225,45,0,0,0,1,0,0,0,1
1,0.0,9,1,9,1,25,64,1,16,9,1,1,1,0,0,0,0,272.0,3084.0,277500,26,81,0,81,56,0,0,1,0,0,0,1,0
1,336.0,9,1,9,1,25,64,1,9,16,1,1,1,0,0,0,0,247.42857142857142,1732.0,178000,2,81,0,144,30,0,0,0,0,0,1,0,0
1,176.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,220.66666666666666,2187.0,254000,37,81,0,144,40,1,0,0,0,0,1,0,0
1,0.0,4,1,9,0,25,64,1,16,9,0,0,0,0,0,0,0,166.4,832.0,12789,2,16,0,36,4,0,1,0,0,0,0,1,0
1,38.0,16,1,16,1,25,64,1,9,9,1,1,1,0,0,0,0,208.83333333333334,1253.0,176000,2,81,0,81,35,0,0,0,0,0,1,0,0
1,370.0,16,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,288.44444444444446,2596.0,342643,2,81,0,81,45,0,0,0,1,0,0,0,1
1,75.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,9,150.33333333333334,1501.0,125500,37,81,0,81,30,0,0,0,0,0,1,0,0
1,128.0,9,1,25,1,25,64,1,9,9,1,1,0,1,0,0,0,186.875,1495.0,150000,2,81,0,81,30,0,0,0,0,1,1,0,0
1,0.0,9,1,25,1,25,64,1,16,25,1,0,1,0,0,0,0,264.0,1584.0,261329,2,81,0,225,40,0,1,0,0,0,0,1,0
1,120.0,9,1,25,1,25,64,0,0,16,1,0,0,0,0,0,0,180.0,1760.0,141000,37,0,0,81,35,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,49,1,4,9,1,1,0,0,0,0,16,274.5,2596.0,153000,25,81,3312,81,24,0,0,0,1,0,0,1,0
1,72.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,209.66666666666666,1258.0,172500,2,81,0,144,35,0,1,0,0,0,1,0,0
1,0.0,9,1,25,1,16,64,0,0,9,1,0,0,0,0,1,0,199.42857142857142,1396.0,153575,2,81,0,81,42,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,0,1,0,1,1,0,0,200.2,1738.0,124900,26,9,0,144,45,1,0,0,0,0,0,1,0
1,315.0,9,1,25,1,25,64,1,25,25,1,1,1,0,0,1,0,265.125,2121.0,415298,2,81,0,225,45,0,1,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,1,0,0,0,246.66666666666666,1044.0,119000,2,36,0,36,36,1,0,0,0,0,0,1,0
1,410.0,16,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,226.85714285714286,1588.0,227000,2,81,0,144,40,0,0,0,1,0,0,0,1
1,54.0,9,1,25,1,25,64,0,0,16,1,0,0,0,0,0,9,210.6,1859.0,145500,26,81,0,144,35,0,0,0,0,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,0,0,0,1,0,0,0,164.0,908.0,61500,5,36,0,81,15,0,1,0,0,0,0,1,0
1,434.0,9,1,16,1,25,64,1,9,9,1,0,1,0,0,0,0,231.375,1851.0,192100,2,81,0,144,42,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,9,64,0,0,9,1,0,0,1,0,0,0,200.42857142857142,1941.0,116000,34,81,0,144,42,1,0,0,0,0,0,1,0
1,63.0,9,1,25,1,25,64,0,0,9,1,1,0,0,0,0,1,189.66666666666666,1645.0,145000,37,81,0,144,48,0,0,0,1,0,1,0,0
1,724.0,9,1,25,1,25,64,1,16,25,1,0,1,0,0,0,9,245.2,4424.0,445000,37,81,0,144,45,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,16,1,0,0,0,0,1,0,208.0,1716.0,150500,13,81,0,81,35,0,0,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,1,9,9,1,1,1,0,0,0,0,236.42857142857142,1655.0,175900,2,81,0,81,30,0,0,0,0,0,0,1,0
1,196.0,9,1,25,1,25,64,1,9,9,1,0,0,0,0,0,4,186.0,2004.0,167900,26,81,0,81,36,0,0,1,0,0,1,0,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,207.0,1863.0,219210,2,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,16,230.625,1845.0,189000,2,81,0,144,30,0,0,0,0,1,0,1,0
1,143.0,9,1,9,1,25,64,1,16,9,1,0,1,0,0,1,0,196.0,1849.0,136500,29,81,0,81,20,0,0,0,0,1,1,0,0
1,47.0,9,1,25,1,25,64,0,0,16,1,0,0,0,0,0,0,178.4,1606.0,137900,25,81,0,81,35,0,0,0,0,0,1,0,0
1,0.0,9,0,9,0,25,9,0,0,9,1,0,1,1,0,0,0,255.5,1734.0,85000,34,81,0,81,20,1,0,0,0,0,0,1,0
1,44.0,4,1,9,0,16,25,0,0,9,1,0,1,0,0,0,9,305.14285714285717,2892.0,137900,5,81,0,81,15,0,0,0,0,1,1,0,0
1,0.0,9,1,25,1,25,64,0,0,9,1,1,1,0,0,0,0,229.14285714285714,2455.0,195500,37,81,0,81,30,0,0,0,1,0,0,1,0
1,0.0,9,1,9,0,9,64,0,0,4,1,0,1,1,0,0,0,274.5,1647.0,128000,2,81,0,81,24,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,1,9,16,1,1,0,0,0,0,0,172.8,1628.0,135000,26,81,0,144,40,0,0,0,0,1,0,1,0
1,176.0,9,1,9,1,25,64,1,4,9,1,0,0,0,0,0,9,215.2,1370.0,143195,26,81,0,81,30,0,0,0,0,0,1,0,0
1,0.0,9,1,9,1,16,64,0,0,9,0,0,0,0,0,0,0,233.75,779.0,79500,2,81,0,81,30,0,0,0,1,0,0,1,0
1,95.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,207.875,1663.0,192500,2,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,16,64,0,0,9,1,0,1,0,0,0,9,221.33333333333334,1712.0,129500,17,81,0,225,35,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,1,9,9,1,0,1,0,0,0,0,224.57142857142858,1572.0,168000,2,81,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,9,1,0,0,0,0,0,0,191.71428571428572,1606.0,105000,5,81,0,81,30,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,1,1,0,0,0,196.2,1298.0,143250,29,81,0,81,30,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,0,0,0,0,0,183.16666666666666,1099.0,144000,2,81,0,81,30,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,1,4,16,1,0,1,0,0,0,0,263.75,2805.0,205000,37,81,0,144,35,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,1,1,9,1,1,0,0,0,0,0,205.2,1950.0,143000,26,81,0,81,36,0,0,1,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,9,25,1,1,1,0,0,0,0,283.8,2383.0,290000,37,81,0,144,45,0,0,0,1,0,0,1,0
1,760.0,9,1,25,1,25,64,1,16,25,1,0,1,0,0,0,0,214.9090909090909,4552.0,611657,37,81,0,225,45,0,0,0,1,0,0,0,1
1,0.0,9,1,16,1,25,64,0,0,16,1,1,0,0,0,0,16,173.33333333333334,1772.0,152000,37,81,0,144,25,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,1,0,256.0,1543.0,191500,26,81,0,144,40,0,0,0,0,0,0,1,0
1,344.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,274.77777777777777,2473.0,317000,2,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,25,1,16,64,1,16,16,1,0,0,0,0,1,9,217.0,1560.0,165250,26,81,0,81,56,0,0,0,0,1,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,1,1,0,0,0,1,9,182.0,1701.0,123000,10,81,0,81,25,0,0,0,0,0,0,1,0
1,0.0,16,1,9,1,16,64,1,9,9,1,1,1,1,0,0,0,297.0,1964.0,185000,37,81,0,81,48,0,0,0,0,0,0,1,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,0,174.16666666666666,1854.0,120000,5,81,0,81,42,0,0,0,0,1,0,1,0
1,0.0,9,1,16,1,25,64,1,4,9,1,1,0,0,0,0,9,182.16666666666666,1885.0,158500,26,81,0,81,42,0,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,1,0,0,0,0,273.3333333333333,1640.0,173000,2,81,0,144,30,0,0,0,1,0,0,1,0
1,0.0,0,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,204.0,1224.0,101800,0,81,0,81,20,0,0,0,0,0,0,1,0
1,0.0,16,1,25,1,25,64,0,0,16,1,1,0,0,0,0,9,189.16666666666666,1695.0,155000,41,81,0,256,63,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,0,0,25,0,0,0,0,0,1,4,179.66666666666666,1078.0,125000,2,81,0,81,35,1,0,0,0,0,0,1,0
1,1.0,0,1,16,1,25,64,0,0,9,1,0,0,0,0,0,0,193.6,968.0,104500,0,36,0,81,24,1,0,0,0,0,0,1,0
1,216.0,9,1,25,1,25,64,1,16,25,1,1,0,0,0,0,0,222.4,3394.0,350000,37,81,0,144,45,0,0,0,1,0,0,0,1
1,0.0,0,1,16,0,9,64,0,0,9,1,0,0,0,0,0,0,173.33333333333334,1040.0,93500,0,81,0,81,12,0,1,0,0,0,0,1,0
1,158.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,255.71428571428572,2423.0,193000,37,81,0,144,35,0,0,0,1,0,1,0,0
1,0.0,9,1,4,1,25,49,1,16,9,1,1,0,0,0,0,0,232.27272727272728,2171.0,191000,2,81,0,81,42,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,16,64,0,0,16,0,0,1,0,0,0,0,162.6,813.0,110000,2,16,0,81,48,0,0,0,0,1,0,1,0
1,108.0,9,1,25,1,25,64,1,9,25,1,1,1,0,0,0,0,267.42857142857144,2862.0,261500,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,0,210.0,1554.0,128900,10,81,0,81,30,1,0,0,0,0,0,1,0
1,738.0,9,1,25,1,25,64,1,9,25,1,1,1,0,0,1,0,318.1818181818182,5185.0,584500,45,81,0,256,45,1,0,0,0,0,1,0,0
1,132.0,9,1,25,1,25,64,0,0,9,1,0,0,0,0,0,0,189.6,1440.0,111000,26,81,0,81,20,0,0,0,0,1,1,0,0
1,0.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,188.0,1316.0,90000,2,81,0,81,25,0,0,0,0,0,0,1,0
0,113.0,9,1,9,1,25,4,1,1,9,1,0,1,0,0,0,0,340.0,3290.0,129000,13,81,0,144,30,0,0,1,0,0,0,0,0
1,72.0,9,1,25,1,25,64,1,16,16,1,1,0,0,1,0,0,234.28571428571428,2368.0,224000,17,81,0,144,42,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,240.0,1590.0,165000,37,81,0,144,30,1,0,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,0,0,9,1,0,0,1,0,0,16,220.66666666666666,1324.0,122000,2,81,0,144,48,0,0,0,1,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,25,1,1,0,0,0,0,0,260.6666666666667,2147.0,267300,37,81,0,144,40,0,0,0,1,0,0,1,0
1,860.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,285.45454545454544,3140.0,485000,2,81,0,225,45,0,0,0,1,0,0,0,1
1,0.0,9,1,9,1,25,64,1,16,9,1,0,0,0,0,0,0,310.75,2486.0,220000,2,81,0,81,30,0,1,0,0,0,0,1,0
1,128.0,9,1,25,1,25,64,0,0,16,1,0,1,0,0,0,0,295.1666666666667,2459.0,215700,37,81,0,81,30,0,0,0,1,0,1,0,0
1,42.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,262.2857142857143,2875.0,280000,37,81,0,144,40,1,0,0,0,0,0,0,1
1,504.0,9,1,25,1,25,64,1,9,16,1,1,1,0,0,0,0,225.0,2724.0,284000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,16,1,25,64,0,0,9,1,0,0,0,0,0,9,210.0,1260.0,84500,52,0,0,81,24,0,1,0,0,0,0,1,0
1,218.0,9,1,9,1,25,49,1,9,9,1,1,0,1,0,1,0,199.28571428571428,2375.0,192000,20,81,0,81,42,0,0,0,0,1,1,0,0
1,0.0,9,1,9,0,25,64,1,1,16,0,1,0,1,0,0,9,200.8,1004.0,105000,2,36,0,81,56,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,229.5,1860.0,216837,37,81,0,144,35,0,0,0,1,0,0,1,0
1,203.0,9,1,9,1,25,64,0,0,16,1,0,1,0,0,0,9,249.33333333333334,2154.0,141500,10,81,0,16,30,1,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,0,0,0,0,0,0,178.8,1596.0,130000,17,81,0,81,35,0,0,0,1,0,0,1,0
1,136.0,9,1,9,1,25,64,0,0,9,1,0,0,0,0,0,0,208.0,1656.0,124000,10,0,0,81,25,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,25,64,0,0,16,1,1,0,1,0,0,9,304.6666666666667,2376.0,150909,26,0,0,81,30,0,0,0,0,1,0,1,0
1,0.0,9,1,25,1,16,64,0,0,9,1,0,1,0,0,0,9,252.0,1666.0,139500,37,81,0,81,30,1,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,0,1,0,0,0,0,0,172.8,1546.0,79275,26,81,0,81,20,0,1,0,0,0,0,1,0
1,32.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,247.33333333333334,1912.0,265900,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,9,0,25,64,0,0,9,1,0,1,0,0,0,0,197.5,1174.0,91000,10,36,0,81,30,0,0,0,0,1,0,1,0
1,157.0,9,1,25,1,25,64,1,9,9,0,0,1,0,0,1,0,322.3333333333333,2334.0,185000,26,81,0,81,30,0,0,0,0,0,1,0,0
1,0.0,9,1,25,1,16,64,0,0,9,1,0,0,0,0,0,0,191.66666666666666,1835.0,141000,41,81,0,81,30,0,1,0,0,0,0,1,0
1,0.0,9,1,25,1,25,64,1,16,16,1,0,1,0,0,0,0,307.42857142857144,2152.0,260116,2,81,0,144,40,0,0,0,1,0,0,1,0
1,0.0,9,1,9,1,25,64,0,0,9,0,0,1,0,0,0,0,168.0,1016.0,113000,10,81,0,81,24,1,0,0,0,0,0,1,0
1,302.0,9,1,25,1,25,64,1,4,16,1,1,1,0,0,0,0,251.83333333333334,2281.0,225000,37,81,0,144,40,0,0,0,1,0,1,0,0
1,0.0,9,1,9,1,25,64,0,0,4,1,0,0,0,0,0,0,198.25,1493.0,113000,17,81,0,144,30,1,0,0,0,0,0,1,0
1,0.0,9,1,9,1,25,64,1,4,9,1,0,0,0,0,0,0,219.2,1624.0,125200,26,81,0,81,36,0,0,1,0,0,0,1,0
1,120.0,9,1,25,1,25,64,1,16,25,1,1,1,0,0,0,0,262.5,2878.0,319500,37,81,0,225,40,0,0,0,1,0,0,0,1
1,0.0,9,1,9,1,16,64,1,9,9,1,0,0,0,0,0,0,259.6666666666667,2138.0,140000,17,81,0,81,30,1,0,0,0,0,0,1,0
0,0.0,9,1,9,1,25,64,1,16,9,1,0,0,0,0,1,0,275.0,2559.0,250764,17,81,0,81,30,0,0,1,0,0,0,1,0
1,108.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,208.8,2128.0,250000,37,81,0,225,40,0,0,0,1,0,0,0,1
1,0.0,9,1,25,1,25,64,1,16,16,1,1,1,0,0,0,0,256.0,1536.0,176000,2,81,0,144,30,0,0,0,1,0,0,1,0
1,289.0,9,1,16,1,25,64,1,9,9,1,0,0,0,0,0,0,215.125,2527.0,174850,25,81,0,81,36,0,0,0,0,1,1,0,0
1,0.0,9,1,9,1,25,64,1,9,9,1,1,0,0,0,0,0,221.14285714285714,1868.0,147000,26,81,0,81,30,0,0,1,0,0,0,1,0
