Id,zoning,normal_frontage,lot_area,paved_access,alley,reg_shape,is_flat,inside_lot,near_rr,single_fam,one_story,house_qual,house_cond,built_before_1970,roof_gable,roof_std_shingle,vinyl_siding,has_masonry,ext_qual_above_avg,ext_cond_above_avg,b_height_above_avg,b_cond_above_avg,basement_finished,forced_air,heating_above_avg,central_air,std_circuit_breaker,kitchen_above_avg,fully_functional,has_fireplace,fireplace_qual,has_garage,garage_finished,garage_sqft,driveway_paved,has_wood_deck,has_open_porch,has_encl_porch,has_3ssn_porch,has_screen_porch,has_pool,has_fence,has_misc,total_sqft,full_baths,half_baths,total_rooms,slope_Mod,slope_Sev,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,month_sold_2,month_sold_3,month_sold_4,month_sold_5,month_sold_6,month_sold_7,month_sold_8,month_sold_9,month_sold_10,month_sold_11,month_sold_12,year_sold_2007,year_sold_2008,year_sold_2009,year_sold_2010,SalePrice
2717,1,0,7176,1,0,0,1,0,0,1,0,6,6,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,616.0,1,1,0,0,0,1,0,1,0,2000.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160500
2101,1,0,10652,1,0,0,1,1,0,1,1,7,5,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,840.0,1,1,1,0,0,0,0,0,0,2988.0,2.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,279500
1377,1,0,11235,1,0,1,1,0,0,1,0,5,6,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,440.0,1,1,0,0,0,1,0,1,0,2056.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,148000
1381,1,1,10265,1,0,0,1,1,0,1,1,5,7,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,294.0,1,1,0,0,0,0,0,1,1,1984.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,145000
2502,1,0,14541,1,0,0,1,0,0,1,0,8,7,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,796.0,1,1,1,0,0,0,0,0,0,3858.0,3.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,310000
2609,1,0,10184,1,0,1,1,1,0,1,0,6,5,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,294.0,1,1,1,0,0,0,0,0,0,2229.0,1.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,165000
505,1,0,46589,1,0,0,1,0,0,1,0,8,7,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,711.0,1,1,1,0,0,0,0,0,0,4077.0,3.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,402000
1126,0,0,10625,1,0,1,1,1,0,1,0,7,5,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,936.0,1,1,1,0,0,0,0,0,0,2984.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,250000
2914,1,0,1470,1,0,1,1,1,0,0,0,4,6,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1260.0,2.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73000
393,1,1,9000,1,0,1,1,0,0,0,0,5,5,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,2688.0,2.0,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,136000
2405,1,0,5911,1,0,1,1,1,0,0,1,9,5,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,556.0,1,1,1,0,0,0,0,0,0,3125.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282500
67,1,1,8987,1,0,1,1,1,0,1,1,8,5,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,880.0,1,1,0,0,0,0,0,0,0,3190.0,2.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,221500
2227,1,0,17871,1,0,0,1,1,0,1,1,4,5,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,628.0,1,1,0,0,0,0,0,0,0,3360.0,2.0,0.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,170000
669,1,1,11500,1,0,0,1,1,0,1,1,6,4,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,480.0,1,0,0,1,0,0,0,1,0,2080.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,163000
1772,1,1,12257,1,0,0,1,1,0,1,0,8,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,752.0,1,1,1,0,0,0,0,0,0,3849.0,2.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,290000
1775,1,0,9044,1,0,0,1,1,0,1,0,8,5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,933.0,1,1,1,0,0,0,0,0,0,3863.0,2.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,330000
403,1,0,1680,1,0,1,1,1,0,0,0,6,5,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,264.0,1,0,0,0,0,0,0,0,0,1470.0,2.0,1.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,111000
2792,1,0,9468,1,0,0,1,0,0,1,0,6,5,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,530.0,1,1,1,0,0,0,0,0,0,2595.0,3.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,214000
1247,1,0,9373,1,0,0,1,0,0,1,1,5,6,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,636.0,1,0,0,0,0,0,0,0,0,2304.0,1.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,137500
384,0,1,7000,1,0,1,1,1,0,1,0,7,5,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,581.0,1,0,1,0,0,0,0,0,0,2810.0,3.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,240900
91,1,0,10186,1,0,0,1,1,0,1,0,7,5,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,564.0,1,1,1,0,0,0,0,0,0,2673.0,3.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,190000
863,1,0,11664,1,0,1,1,0,0,1,1,7,5,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1231.0,1,1,1,0,0,0,0,0,0,3180.0,3.0,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,250000
1857,1,0,10768,1,0,0,1,0,0,1,1,5,8,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,528.0,1,0,1,0,0,1,0,0,0,2874.0,3.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,218000
1870,1,1,10530,1,0,1,1,1,0,1,0,7,6,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,473.0,1,1,1,0,0,0,0,0,0,3223.0,3.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,255000
2318,1,0,14859,1,0,0,0,0,0,1,1,7,5,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,690.0,1,1,1,0,0,0,0,0,0,3340.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,240000
2100,1,0,10481,1,0,0,1,1,0,1,1,8,5,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,894.0,1,1,1,0,0,0,0,0,0,4280.0,2.0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,360000
1213,1,0,9350,1,0,1,1,1,0,1,0,5,8,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,502.0,1,0,1,0,1,0,0,1,0,2484.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,179900
2046,1,0,18030,1,0,0,0,1,0,1,0,5,6,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0.0,1,1,0,0,0,0,0,1,0,4684.0,3.0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,200500
710,1,0,5925,1,0,1,1,1,0,1,0,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1568.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37900
2268,1,0,6718,1,0,0,1,1,0,1,1,8,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,471.0,1,1,1,0,0,0,0,0,0,2579.0,2.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180500
816,1,0,11855,1,0,1,1,1,0,0,0,7,5,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,820.0,1,1,0,0,0,0,0,0,0,3955.0,6.0,2.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,269500
1616,1,0,12394,1,0,0,1,0,0,1,0,7,5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,433.0,1,1,1,0,0,0,0,0,0,2580.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,225000
2233,1,0,7000,1,0,1,1,0,0,1,0,6,7,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,720.0,1,0,0,1,0,0,0,1,0,1935.0,1.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,141000
439,1,0,10367,1,0,0,1,1,0,1,1,9,5,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,927.0,1,1,1,0,0,0,0,0,0,3482.0,3.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,335000
260,1,0,15240,1,0,0,1,0,0,1,1,5,8,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,308.0,1,1,1,0,0,0,0,1,0,2052.0,2.0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,150000
2523,1,1,50271,1,0,0,0,1,0,1,1,9,5,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,894.0,1,1,1,0,0,0,0,0,0,3684.0,2.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,385000
627,1,0,13600,1,0,1,1,1,0,1,0,7,6,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,486.0,1,0,1,0,0,1,0,0,0,2754.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,205000
251,1,1,6762,1,0,1,1,1,0,1,1,7,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,632.0,1,1,1,0,0,0,0,0,0,2395.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206000
2163,1,1,8500,1,0,1,1,0,0,1,1,7,5,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,626.0,1,1,1,0,0,0,0,0,0,2844.0,2.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,179600
2819,1,1,8877,1,0,1,1,1,0,1,1,4,5,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,396.0,1,0,0,0,0,0,0,0,0,2056.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102000
1025,1,0,15611,1,0,0,1,0,0,1,1,5,6,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,540.0,1,1,0,0,0,0,0,0,0,2252.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,175000
2592,1,1,13300,1,0,1,1,1,0,1,1,5,5,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,896.0,1,1,0,0,1,0,0,0,1,2399.0,2.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159000
1491,1,1,6500,1,0,1,1,1,0,1,1,6,6,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,480.0,1,0,0,1,0,0,0,0,0,2254.0,1.0,2.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,135000
2742,1,1,9525,1,0,1,1,1,0,1,0,6,4,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,325.0,1,1,0,0,0,0,0,0,0,2849.0,2.0,0.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136900
2497,1,1,6993,1,0,1,1,1,0,1,1,5,7,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,288.0,1,0,0,0,0,0,0,0,0,2148.0,1.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135000
495,1,0,9430,1,0,1,1,1,0,1,0,8,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,856.0,1,0,1,0,0,1,0,0,0,3617.0,3.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,337000
2528,1,0,11029,1,0,0,1,0,0,1,0,6,7,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,619.0,1,0,1,0,0,1,0,0,0,3708.0,3.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250000
1033,1,0,14311,1,0,0,1,0,0,1,0,8,5,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,787.0,1,1,1,1,0,0,0,1,0,3576.0,3.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,306000
764,1,1,10800,1,0,1,1,1,0,0,1,5,5,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2400.0,6.0,0.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,179000
1165,0,0,3604,1,1,1,1,0,0,0,0,7,5,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,540.0,1,0,1,0,0,0,0,0,0,2081.0,2.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146000
2037,1,1,10320,1,1,1,1,1,0,1,0,6,5,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,720.0,0,0,0,1,0,0,0,0,0,3318.0,1.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,161000
113,1,0,10603,1,0,0,1,1,0,1,1,6,7,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,480.0,1,1,1,0,0,0,0,0,0,3220.0,3.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205000
1572,1,0,4084,1,0,0,1,1,0,0,1,7,6,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,512.0,1,1,0,0,0,0,0,0,0,2778.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,241500
2052,1,1,7943,1,0,1,1,1,0,1,1,4,5,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,261.0,1,1,0,1,0,0,0,0,0,2058.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,118500
2702,1,0,6930,1,0,0,1,1,0,1,0,5,4,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,288.0,1,1,0,1,0,0,0,0,0,2414.0,1.0,1.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130000
1981,1,1,7200,1,0,1,1,1,0,1,1,5,8,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,379.0,1,0,0,0,0,0,0,0,0,1880.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,130000
2335,1,0,16052,1,0,0,1,0,0,1,0,10,5,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,736.0,1,1,0,0,0,0,0,0,0,4548.0,3.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,535000
563,1,1,7150,1,0,1,1,1,0,1,1,5,6,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,252.0,1,0,0,0,0,0,0,0,0,1824.0,1.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,123000
1502,1,1,6012,1,0,1,1,0,0,0,1,4,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1152.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,82000
1310,1,0,5350,1,0,1,1,0,0,1,0,7,8,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,288.0,1,0,1,0,0,0,0,1,0,2074.0,1.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,132000
2598,1,1,5400,1,0,1,1,0,0,1,1,5,6,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,326.0,1,0,0,1,0,0,0,0,0,2146.0,1.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108480
2715,1,0,9535,1,0,0,1,1,0,1,1,5,5,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,512.0,1,1,0,0,0,0,0,1,0,2634.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165000
